tanggal,code,hrg
2024-01-15,mojokertokab,14162
2024-01-15,nganjukkab,13333
2024-01-15,ngawikab,15000
2024-01-15,pacitankab,15333
2024-01-15,pamekasankab,12900
2024-01-15,pasuruankab,12333
2024-01-15,ponorogokab,15000
2024-01-15,probolinggokab,15000
2024-01-15,sampangkab,0
2024-01-15,sidoarjokab,0
2024-01-15,situbondokab,12166
2024-01-15,sumenepkab,0
2024-01-15,trenggalekkab,12250
2024-01-15,tubankab,0
2024-01-15,tulungagungkab,11400
2024-01-15,batukota,11500
2024-01-15,blitarkota,16000
2024-01-15,madiunkota,14000
2024-01-15,mojokertokota,13500
2024-01-15,pasuruankota,10500
2024-01-15,probolinggokota,0
2024-01-16,surabayakota,15000
2024-01-16,malangkota,0
2024-01-16,kedirikota,18000
2024-01-16,jemberkab,0
2024-01-16,bangkalankab,0
2024-01-16,banyuwangikab,12200
2024-01-16,blitarkab,13000
2024-01-16,bojonegorokab,13500
2024-01-16,bondowosokab,0
2024-01-16,gresikkab,11500
2024-01-16,jombangkab,12833
2024-01-16,kedirikab,15000
2024-01-16,lamongankab,13625
2024-01-16,lumajangkab,14500
2024-01-16,madiunkab,15500
2024-01-16,magetankab,15200
2024-01-16,malangkab,15200
2024-01-16,mojokertokab,14162
2024-01-16,nganjukkab,13333
2024-01-16,ngawikab,15000
2024-01-16,pacitankab,15333
2024-01-16,pamekasankab,12900
2024-01-16,pasuruankab,12333
2024-01-16,ponorogokab,15000
2024-01-16,probolinggokab,15000
2024-01-16,sampangkab,0
2024-01-16,sidoarjokab,0
2024-01-16,situbondokab,12166
2024-01-16,sumenepkab,0
2024-01-16,trenggalekkab,12250
2024-01-16,tubankab,0
2024-01-16,tulungagungkab,11400
2024-01-16,batukota,11500
2024-01-16,blitarkota,16000
2024-01-16,madiunkota,14000
2024-01-16,mojokertokota,13500
2024-01-16,pasuruankota,10500
2024-01-16,probolinggokota,0
2024-01-17,surabayakota,15000
2024-01-17,malangkota,0
2024-01-17,kedirikota,18000
2024-01-17,jemberkab,0
2024-01-17,bangkalankab,0
2024-01-17,banyuwangikab,12200
2024-01-17,blitarkab,13000
2024-01-17,bojonegorokab,13500
2024-01-17,bondowosokab,0
2024-01-17,gresikkab,11500
2024-01-17,jombangkab,12833
2024-01-17,kedirikab,15000
2024-01-17,lamongankab,13625
2024-01-17,lumajangkab,14500
2024-01-17,madiunkab,15500
2024-01-17,magetankab,15166
2024-01-17,malangkab,15200
2024-01-17,mojokertokab,14162
2024-01-17,nganjukkab,13333
2024-01-17,ngawikab,15000
2024-01-17,pacitankab,15333
2024-01-17,pamekasankab,12900
2024-01-17,pasuruankab,12333
2024-01-17,ponorogokab,15000
2024-01-17,probolinggokab,15000
2024-01-17,sampangkab,0
2024-01-17,sidoarjokab,0
2024-01-17,situbondokab,12166
2024-01-17,sumenepkab,0
2024-01-17,trenggalekkab,12250
2024-01-17,tubankab,0
2024-01-17,tulungagungkab,11400
2024-01-17,batukota,11250
2024-01-17,blitarkota,16000
2024-01-17,madiunkota,14000
2024-01-17,mojokertokota,13500
2024-01-17,pasuruankota,10500
2024-01-17,probolinggokota,0
2024-01-18,surabayakota,15000
2024-01-18,malangkota,0
2024-01-18,kedirikota,18000
2024-01-18,jemberkab,0
2024-01-18,bangkalankab,0
2024-01-18,banyuwangikab,12200
2024-01-18,blitarkab,13000
2024-01-18,bojonegorokab,13500
2024-01-18,bondowosokab,0
2024-01-18,gresikkab,11500
2024-01-18,jombangkab,12833
2024-01-18,kedirikab,15000
2024-01-18,lamongankab,13625
2024-01-18,lumajangkab,14500
2024-01-18,madiunkab,15500
2024-01-18,magetankab,15166
2024-01-18,malangkab,15200
2024-01-18,mojokertokab,14162
2024-01-18,nganjukkab,13333
2024-01-18,ngawikab,15000
2024-01-18,pacitankab,15333
2024-01-18,pamekasankab,12900
2024-01-18,pasuruankab,12333
2024-01-18,ponorogokab,15000
2024-01-18,probolinggokab,15000
2024-01-18,sampangkab,0
2024-01-18,sidoarjokab,0
2024-01-18,situbondokab,12166
2024-01-18,sumenepkab,0
2024-01-18,trenggalekkab,11750
2024-01-18,tubankab,0
2024-01-18,tulungagungkab,11400
2024-01-18,batukota,11250
2024-01-18,blitarkota,16000
2024-01-18,madiunkota,14000
2024-01-18,mojokertokota,13500
2024-01-18,pasuruankota,10500
2024-01-18,probolinggokota,0
