tanggal,code,hrg
2024-01-21,surabayakota,13166
2024-01-21,malangkota,17666
2024-01-21,kedirikota,18333
2024-01-21,jemberkab,17800
2024-01-21,bangkalankab,20000
2024-01-21,banyuwangikab,17600
2024-01-21,blitarkab,12000
2024-01-21,bojonegorokab,17500
2024-01-21,bondowosokab,16625
2024-01-21,gresikkab,21666
2024-01-21,jombangkab,15666
2024-01-21,kedirikab,19000
2024-01-21,lamongankab,21250
2024-01-21,lumajangkab,18000
2024-01-21,madiunkab,17000
2024-01-21,magetankab,21666
2024-01-21,malangkab,17600
2024-01-21,mojokertokab,15250
2024-01-21,nganjukkab,15666
2024-01-21,ngawikab,18000
2024-01-21,pacitankab,18333
2024-01-21,pamekasankab,20000
2024-01-21,pasuruankab,17066
2024-01-21,ponorogokab,17000
2024-01-21,probolinggokab,11666
2024-01-21,sampangkab,22000
2024-01-21,sidoarjokab,22000
2024-01-21,situbondokab,14000
2024-01-21,sumenepkab,20000
2024-01-21,trenggalekkab,13000
2024-01-21,tubankab,13000
2024-01-21,tulungagungkab,11000
2024-01-21,batukota,21000
2024-01-21,blitarkota,15000
2024-01-21,madiunkota,21333
2024-01-21,mojokertokota,22000
2024-01-21,pasuruankota,18650
2024-01-21,probolinggokota,19000
2024-01-22,surabayakota,13166
2024-01-22,malangkota,17666
2024-01-22,kedirikota,19000
2024-01-22,jemberkab,16600
2024-01-22,bangkalankab,17666
2024-01-22,banyuwangikab,19400
2024-01-22,blitarkab,12000
2024-01-22,bojonegorokab,16500
2024-01-22,bondowosokab,16250
2024-01-22,gresikkab,20666
2024-01-22,jombangkab,15333
2024-01-22,kedirikab,19000
2024-01-22,lamongankab,22250
2024-01-22,lumajangkab,18000
2024-01-22,madiunkab,16750
2024-01-22,magetankab,20000
2024-01-22,malangkab,17400
2024-01-22,mojokertokab,13500
2024-01-22,nganjukkab,17000
2024-01-22,ngawikab,18000
2024-01-22,pacitankab,17000
2024-01-22,pamekasankab,19000
2024-01-22,pasuruankab,16833
2024-01-22,ponorogokab,17000
2024-01-22,probolinggokab,11666
2024-01-22,sampangkab,22000
2024-01-22,sidoarjokab,21000
2024-01-22,situbondokab,14000
2024-01-22,sumenepkab,19000
2024-01-22,trenggalekkab,13500
2024-01-22,tubankab,13000
2024-01-22,tulungagungkab,11666
2024-01-22,batukota,20500
2024-01-22,blitarkota,13000
2024-01-22,madiunkota,19666
2024-01-22,mojokertokota,22000
2024-01-22,pasuruankota,18650
2024-01-22,probolinggokota,18333
2024-01-23,surabayakota,13166
2024-01-23,malangkota,17833
2024-01-23,kedirikota,18666
2024-01-23,jemberkab,16400
2024-01-23,bangkalankab,17666
2024-01-23,banyuwangikab,19400
2024-01-23,blitarkab,12000
2024-01-23,bojonegorokab,16500
2024-01-23,bondowosokab,16250
2024-01-23,gresikkab,22666
2024-01-23,jombangkab,15333
