tanggal,code,hrg
2023-01-19,lumajangkab,33333
2023-01-19,madiunkab,32500
2023-01-19,magetankab,33333
2023-01-19,malangkab,34400
2023-01-19,mojokertokab,32750
2023-01-19,nganjukkab,31666
2023-01-19,ngawikab,37000
2023-01-19,pacitankab,27666
2023-01-19,pamekasankab,38000
2023-01-19,pasuruankab,36000
2023-01-19,ponorogokab,31000
2023-01-19,probolinggokab,35000
2023-01-19,sampangkab,36500
2023-01-19,sidoarjokab,35000
2023-01-19,situbondokab,32333
2023-01-19,sumenepkab,35000
2023-01-19,trenggalekkab,33000
2023-01-19,tubankab,34333
2023-01-19,tulungagungkab,32000
2023-01-19,batukota,33750
2023-01-19,blitarkota,34000
2023-01-19,madiunkota,33000
2023-01-19,mojokertokota,29500
2023-01-19,pasuruankota,34250
2023-01-19,probolinggokota,36000
2023-01-20,surabayakota,34333
2023-01-20,malangkota,37166
2023-01-20,kedirikota,37333
2023-01-20,jemberkab,32800
2023-01-20,bangkalankab,30000
2023-01-20,banyuwangikab,33200
2023-01-20,blitarkab,30000
2023-01-20,bojonegorokab,30000
2023-01-20,bondowosokab,32875
2023-01-20,gresikkab,36333
2023-01-20,jombangkab,30000
2023-01-20,kedirikab,33666
2023-01-20,lamongankab,30000
2023-01-20,lumajangkab,33333
2023-01-20,madiunkab,33750
2023-01-20,magetankab,33333
2023-01-20,malangkab,34400
2023-01-20,mojokertokab,32125
2023-01-20,nganjukkab,31666
2023-01-20,ngawikab,37000
2023-01-20,pacitankab,28000
2023-01-20,pamekasankab,38000
2023-01-20,pasuruankab,36000
2023-01-20,ponorogokab,31000
2023-01-20,probolinggokab,35000
2023-01-20,sampangkab,35500
2023-01-20,sidoarjokab,35000
2023-01-20,situbondokab,32333
2023-01-20,sumenepkab,35000
2023-01-20,trenggalekkab,34500
2023-01-20,tubankab,34333
2023-01-20,tulungagungkab,32333
2023-01-20,batukota,33000
2023-01-20,blitarkota,34000
2023-01-20,madiunkota,33000
2023-01-20,mojokertokota,30000
2023-01-20,pasuruankota,34000
2023-01-20,probolinggokota,34333
2023-01-21,surabayakota,34000
2023-01-21,malangkota,37166
2023-01-21,kedirikota,37333
2023-01-21,jemberkab,35400
2023-01-21,bangkalankab,30000
2023-01-21,banyuwangikab,33200
2023-01-21,blitarkab,30000
2023-01-21,bojonegorokab,30000
2023-01-21,bondowosokab,33125
2023-01-21,gresikkab,36333
2023-01-21,jombangkab,30000
2023-01-21,kedirikab,34333
2023-01-21,lamongankab,30000
2023-01-21,lumajangkab,34000
2023-01-21,madiunkab,33000
2023-01-21,magetankab,33333
2023-01-21,malangkab,34400
2023-01-21,mojokertokab,33250
2023-01-21,nganjukkab,31666
2023-01-21,ngawikab,36000
2023-01-21,pacitankab,29333
2023-01-21,pamekasankab,38000
2023-01-21,pasuruankab,36333
2023-01-21,ponorogokab,31000
2023-01-21,probolinggokab,35000
2023-01-21,sampangkab,35500
2023-01-21,sidoarjokab,36500
2023-01-21,situbondokab,32333
2023-01-21,sumenepkab,35000
2023-01-21,trenggalekkab,34500
2023-01-21,tubankab,34333
2023-01-21,tulungagungkab,32333
2023-01-21,batukota,32250
2023-01-21,blitarkota,34000
2023-01-21,madiunkota,32333
2023-01-21,mojokertokota,29000
2023-01-21,pasuruankota,34600
2023-01-21,probolinggokota,38333
2023-01-22,surabayakota,33666
2023-01-22,malangkota,37166
2023-01-22,kedirikota,37333
2023-01-22,jemberkab,35800
2023-01-22,bangkalankab,30000
2023-01-22,banyuwangikab,33600
2023-01-22,blitarkab,30000
2023-01-22,bojonegorokab,30000
2023-01-22,bondowosokab,33625
2023-01-22,gresikkab,36333
2023-01-22,jombangkab,30000
2023-01-22,kedirikab,34333
2023-01-22,lamongankab,30000
2023-01-22,lumajangkab,34000
2023-01-22,madiunkab,32500
2023-01-22,magetankab,33333
2023-01-22,malangkab,34400
2023-01-22,mojokertokab,32375
2023-01-22,nganjukkab,31666
2023-01-22,ngawikab,37333
2023-01-22,pacitankab,29333
2023-01-22,pamekasankab,38000
2023-01-22,pasuruankab,37666
2023-01-22,ponorogokab,31000
2023-01-22,probolinggokab,35000
2023-01-22,sampangkab,35500
2023-01-22,sidoarjokab,37000
2023-01-22,situbondokab,32333
2023-01-22,sumenepkab,35000
2023-01-22,trenggalekkab,34500
2023-01-22,tubankab,34333
2023-01-22,tulungagungkab,32333
2023-01-22,batukota,32250
2023-01-22,blitarkota,35000
2023-01-22,madiunkota,33000
2023-01-22,mojokertokota,30500
2023-01-22,pasuruankota,35750
2023-01-22,probolinggokota,37666
2023-01-23,surabayakota,34333
2023-01-23,malangkota,37166
2023-01-23,kedirikota,37333
2023-01-23,jemberkab,35200
2023-01-23,bangkalankab,30000
2023-01-23,banyuwangikab,33600
2023-01-23,blitarkab,34000
2023-01-23,bojonegorokab,30000
2023-01-23,bondowosokab,33750
2023-01-23,gresikkab,36333
2023-01-23,jombangkab,30000
